	ORDER_ID	SUBORDER_ID	SUBPRODUCT_ID	EQUIPMENT_ID 	MAKE_TIME	UNIT	EQUIPMENT_MODE	SETUP_TIME	IS_PRESENT	START_TIME	END_TIME
9808	order_171	suborder_6784	subproduct_3124	equip_16	306	kg	mode_0	300	0	0	0
9809	order_487	suborder_6856	subproduct_2152	equip_16	240	kg	mode_0	300	0	0	0
9810	order_229	suborder_6931	subproduct_2753	equip_16	152	kg	mode_0	300	1	2021-12-20 20:53:00	2021-12-21 04:25:00
9811	order_315	suborder_7265	subproduct_2093	equip_16	174	kg	mode_0	300	0	0	0
9812	order_355	suborder_7518	subproduct_1871	equip_16	268	kg	mode_0	300	1	2021-12-16 03:20:00	2021-12-16 12:48:00
9813	order_189	suborder_7784	subproduct_197	equip_16	249	kg	mode_0	300	1	2021-12-20 00:15:00	2021-12-20 09:24:00
9814	order_456	suborder_7823	subproduct_414	equip_16	284	kg	mode_0	300	0	0	0
9815	order_124	suborder_7859	subproduct_3146	equip_16	335	kg	mode_0	300	1	2022-01-03 23:17:00	2022-01-04 09:52:00
9816	order_207	suborder_8099	subproduct_934	equip_16	277	kg	mode_0	300	0	0	0
9817	order_307	suborder_8266	subproduct_596	equip_16	205	kg	mode_0	300	1	2021-12-24 17:40:00	2021-12-25 02:05:00
9818	order_282	suborder_8455	subproduct_438	equip_16	152	kg	mode_0	300	0	0	0
9819	order_464	suborder_8715	subproduct_766	equip_16	230	kg	mode_0	300	0	0	0
9820	order_541	suborder_8916	subproduct_2092	equip_16	182	kg	mode_0	300	1	2021-12-14 17:52:00	2021-12-15 01:54:00
9821	order_2	suborder_9229	subproduct_1293	equip_16	174	kg	mode_0	300	1	2021-12-20 12:59:00	2021-12-20 20:53:00
9822	order_321	suborder_9307	subproduct_1533	equip_16	284	kg	mode_0	300	0	0	0
9823	order_241	suborder_9391	subproduct_1319	equip_16	193	kg	mode_0	300	0	0	0
9824	order_25	suborder_9583	subproduct_2202	equip_16	284	kg	mode_0	300	0	0	0
9825	order_341	suborder_9784	subproduct_2585	equip_16	231	kg	mode_0	300	0	0	0
9826	order_499	suborder_9966	subproduct_2085	equip_16	190	kg	mode_0	300	0	0	0
9827	order_449	suborder_10502	subproduct_2682	equip_16	281	kg	mode_0	300	1	2022-01-02 19:04:00	2022-01-03 04:45:00
9828	order_94	suborder_10668	subproduct_1811	equip_16	209	kg	mode_0	300	0	0	0
9829	order_541	suborder_10728	subproduct_3097	equip_16	152	kg	mode_0	300	1	2021-12-18 16:35:00	2021-12-19 00:07:00
9830	order_541	suborder_10879	subproduct_3242	equip_16	152	kg	mode_0	300	1	2021-12-19 00:07:00	2021-12-19 07:39:00
9831	order_260	suborder_10889	subproduct_2451	equip_16	252	kg	mode_0	300	0	0	0
9832	order_208	suborder_11073	subproduct_969	equip_16	174	kg	mode_0	300	1	2021-12-18 02:53:00	2021-12-18 10:47:00
9833	order_250	suborder_1088	subproduct_1232	equip_21	181	kg	mode_0	210	0	0	0
9834	order_27	suborder_1092	subproduct_1232	equip_21	181	kg	mode_0	210	0	0	0
9835	order_303	suborder_1273	subproduct_1232	equip_21	181	kg	mode_0	210	0	0	0
9836	order_178	suborder_1291	subproduct_1232	equip_21	181	kg	mode_0	210	0	0	0
9837	order_116	suborder_1341	subproduct_1232	equip_21	181	kg	mode_0	210	0	0	0
9838	order_234	suborder_1342	subproduct_1232	equip_21	181	kg	mode_0	210	0	0	0
9839	order_118	suborder_1442	subproduct_1232	equip_21	181	kg	mode_0	210	0	0	0
9840	order_50	suborder_1559	subproduct_1232	equip_21	181	kg	mode_0	210	1	2021-12-29 02:34:00	2021-12-29 09:05:00
9841	order_303	suborder_1608	subproduct_1232	equip_21	181	kg	mode_0	210	0	0	0
9842	order_304	suborder_1802	subproduct_1232	equip_21	181	kg	mode_0	210	0	0	0
9843	order_7	suborder_1828	subproduct_1232	equip_21	181	kg	mode_0	210	0	0	0
9844	order_236	suborder_1961	subproduct_1232	equip_21	181	kg	mode_0	210	0	0	0
9845	order_67	suborder_2626	subproduct_1232	equip_21	181	kg	mode_0	210	1	2022-01-03 12:59:00	2022-01-03 19:30:00
9846	order_79	suborder_2630	subproduct_1232	equip_21	181	kg	mode_0	210	0	0	0
9847	order_118	suborder_2717	subproduct_1232	equip_21	181	kg	mode_0	210	0	0	0
9848	order_118	suborder_2784	subproduct_1232	equip_21	181	kg	mode_0	210	0	0	0
9849	order_67	suborder_2876	subproduct_1232	equip_21	181	kg	mode_0	210	1	2022-01-03 19:30:00	2022-01-04 02:01:00
9850	order_192	suborder_3016	subproduct_1232	equip_21	181	kg	mode_0	210	0	0	0
9851	order_303	suborder_3101	subproduct_1232	equip_21	181	kg	mode_0	210	0	0	0
9852	order_178	suborder_3112	subproduct_1232	equip_21	181	kg	mode_0	210	0	0	0
9853	order_50	suborder_3181	subproduct_1232	equip_21	181	kg	mode_0	210	1	2021-12-28 07:56:00	2021-12-28 14:27:00
9854	order_79	suborder_3185	subproduct_1232	equip_21	181	kg	mode_0	210	0	0	0
9855	order_250	suborder_3186	subproduct_1232	equip_21	181	kg	mode_0	210	0	0	0
9856	order_7	suborder_3540	subproduct_1232	equip_21	181	kg	mode_0	210	0	0	0
9857	order_178	suborder_3552	subproduct_1232	equip_21	181	kg	mode_0	210	0	0	0
9858	order_250	suborder_3608	subproduct_1232	equip_21	181	kg	mode_0	210	0	0	0
9859	order_116	suborder_3687	subproduct_1232	equip_21	181	kg	mode_0	210	0	0	0
9860	order_454	suborder_3880	subproduct_1232	equip_21	181	kg	mode_0	210	0	0	0
9861	order_236	suborder_3882	subproduct_1232	equip_21	181	kg	mode_0	210	0	0	0
9862	order_250	suborder_3967	subproduct_1232	equip_21	181	kg	mode_0	210	0	0	0
9863	order_118	suborder_4203	subproduct_1232	equip_21	181	kg	mode_0	210	0	0	0
9864	order_178	suborder_4312	subproduct_1232	equip_21	181	kg	mode_0	210	0	0	0
9865	order_24	suborder_4345	subproduct_1232	equip_21	181	kg	mode_0	210	0	0	0
9866	order_192	suborder_4376	subproduct_1232	equip_21	181	kg	mode_0	210	0	0	0
9867	order_67	suborder_4416	subproduct_1232	equip_21	181	kg	mode_0	210	1	2022-01-02 15:19:00	2022-01-02 21:50:00
9868	order_204	suborder_4544	subproduct_1232	equip_21	181	kg	mode_0	210	0	0	0
9869	order_454	suborder_4554	subproduct_1232	equip_21	181	kg	mode_0	210	0	0	0
9870	order_192	suborder_4658	subproduct_1232	equip_21	181	kg	mode_0	210	0	0	0
9871	order_116	suborder_4793	subproduct_1232	equip_21	181	kg	mode_0	210	0	0	0
9872	order_192	suborder_4827	subproduct_1232	equip_21	181	kg	mode_0	210	0	0	0
9873	order_118	suborder_5074	subproduct_1232	equip_21	181	kg	mode_0	210	0	0	0
9874	order_303	suborder_5134	subproduct_1232	equip_21	181	kg	mode_0	210	0	0	0
9875	order_118	suborder_5188	subproduct_1232	equip_21	181	kg	mode_0	210	0	0	0
9876	order_234	suborder_5566	subproduct_1232	equip_21	181	kg	mode_0	210	0	0	0
9877	order_204	suborder_5604	subproduct_1232	equip_21	181	kg	mode_0	210	0	0	0
9878	order_343	suborder_5611	subproduct_1232	equip_21	181	kg	mode_0	210	1	2021-12-31 18:41:00	2022-01-01 01:12:00
9879	order_79	suborder_5623	subproduct_1232	equip_21	181	kg	mode_0	210	0	0	0
9880	order_250	suborder_5629	subproduct_1232	equip_21	181	kg	mode_0	210	0	0	0
9881	order_67	suborder_5659	subproduct_1232	equip_21	181	kg	mode_0	210	1	2022-01-02 00:10:00	2022-01-02 06:41:00
9882	order_79	suborder_5888	subproduct_1232	equip_21	181	kg	mode_0	210	0	0	0
9883	order_27	suborder_5951	subproduct_1232	equip_21	181	kg	mode_0	210	0	0	0
9884	order_204	suborder_6040	subproduct_1232	equip_21	181	kg	mode_0	210	0	0	0
9885	order_116	suborder_6050	subproduct_1232	equip_21	181	kg	mode_0	210	0	0	0
9886	order_178	suborder_6281	subproduct_1232	equip_21	181	kg	mode_0	210	0	0	0
9887	order_304	suborder_6448	subproduct_1232	equip_21	181	kg	mode_0	210	0	0	0
9888	order_50	suborder_6713	subproduct_1232	equip_21	181	kg	mode_0	210	1	2021-12-29 14:50:00	2021-12-29 21:21:00
9889	order_204	suborder_6726	subproduct_1232	equip_21	181	kg	mode_0	210	0	0	0
9890	order_343	suborder_7002	subproduct_1232	equip_21	181	kg	mode_0	210	1	2021-12-22 05:16:00	2021-12-22 11:47:00
9891	order_236	suborder_7161	subproduct_1232	equip_21	181	kg	mode_0	210	0	0	0
9892	order_24	suborder_7225	subproduct_1232	equip_21	181	kg	mode_0	210	0	0	0
9893	order_7	suborder_7400	subproduct_1232	equip_21	181	kg	mode_0	210	0	0	0
9894	order_67	suborder_7515	subproduct_1232	equip_21	181	kg	mode_0	210	1	2022-01-01 17:39:00	2022-01-02 00:10:00
9895	order_50	suborder_7629	subproduct_1232	equip_21	181	kg	mode_0	210	1	2021-12-27 06:31:00	2021-12-27 13:02:00
9896	order_234	suborder_7682	subproduct_1232	equip_21	181	kg	mode_0	210	0	0	0
9897	order_303	suborder_7888	subproduct_1232	equip_21	181	kg	mode_0	210	0	0	0
9898	order_50	suborder_7988	subproduct_1232	equip_21	181	kg	mode_0	210	1	2021-12-27 16:47:00	2021-12-27 23:18:00
9899	order_204	suborder_8084	subproduct_1232	equip_21	181	kg	mode_0	210	0	0	0
9900	order_234	suborder_8399	subproduct_1232	equip_21	181	kg	mode_0	210	0	0	0
9901	order_7	suborder_8953	subproduct_1232	equip_21	181	kg	mode_0	210	0	0	0
9902	order_24	suborder_9058	subproduct_1232	equip_21	181	kg	mode_0	210	0	0	0
9903	order_79	suborder_9209	subproduct_1232	equip_21	181	kg	mode_0	210	0	0	0
9904	order_79	suborder_9317	subproduct_1232	equip_21	181	kg	mode_0	210	0	0	0
9905	order_116	suborder_9378	subproduct_1232	equip_21	181	kg	mode_0	210	0	0	0
9906	order_454	suborder_9598	subproduct_1232	equip_21	181	kg	mode_0	210	0	0	0
9907	order_250	suborder_9806	subproduct_1232	equip_21	181	kg	mode_0	210	0	0	0
9908	order_27	suborder_9937	subproduct_1232	equip_21	181	kg	mode_0	210	0	0	0
9909	order_27	suborder_9942	subproduct_1232	equip_21	181	kg	mode_0	210	0	0	0
9910	order_67	suborder_10044	subproduct_1232	equip_21	181	kg	mode_0	210	1	2021-12-30 21:01:00	2021-12-31 03:32:00
9911	order_304	suborder_10045	subproduct_1232	equip_21	181	kg	mode_0	210	0	0	0
9912	order_234	suborder_10111	subproduct_1232	equip_21	181	kg	mode_0	210	0	0	0
9913	order_24	suborder_10353	subproduct_1232	equip_21	181	kg	mode_0	210	0	0	0
9914	order_27	suborder_10414	subproduct_1232	equip_21	181	kg	mode_0	210	0	0	0
9915	order_116	suborder_10481	subproduct_1232	equip_21	181	kg	mode_0	210	0	0	0
9916	order_343	suborder_10525	subproduct_1232	equip_21	181	kg	mode_0	210	1	2022-01-01 01:12:00	2022-01-01 07:43:00
9917	order_192	suborder_10672	subproduct_1232	equip_21	181	kg	mode_0	210	0	0	0
9918	order_454	suborder_10688	subproduct_1232	equip_21	181	kg	mode_0	210	0	0	0
9919	order_236	suborder_10751	subproduct_1232	equip_21	181	kg	mode_0	210	0	0	0
9920	order_24	suborder_10772	subproduct_1232	equip_21	181	kg	mode_0	210	0	0	0
9921	order_234	suborder_10795	subproduct_1232	equip_21	181	kg	mode_0	210	0	0	0
9922	order_343	suborder_10830	subproduct_1232	equip_21	181	kg	mode_0	210	1	2021-12-19 04:40:00	2021-12-19 11:11:00
9923	order_192	suborder_10943	subproduct_1232	equip_21	181	kg	mode_0	210	0	0	0
9924	order_7	suborder_10985	subproduct_1232	equip_21	181	kg	mode_0	210	0	0	0
9925	order_236	suborder_11056	subproduct_1232	equip_21	181	kg	mode_0	210	0	0	0
9926	order_343	suborder_11131	subproduct_1232	equip_21	181	kg	mode_0	210	1	2021-12-19 11:11:00	2021-12-19 17:42:00
9927	order_236	suborder_11133	subproduct_1232	equip_21	181	kg	mode_0	210	0	0	0
9928	order_27	suborder_11218	subproduct_1232	equip_21	181	kg	mode_0	210	0	0	0
9929	order_454	suborder_11231	subproduct_1232	equip_21	181	kg	mode_0	210	0	0	0
9930	order_303	suborder_11280	subproduct_1232	equip_21	181	kg	mode_0	210	0	0	0
9931	order_178	suborder_11297	subproduct_1232	equip_21	181	kg	mode_0	210	0	0	0
9932	order_50	suborder_11340	subproduct_1232	equip_21	181	kg	mode_0	210	1	2021-12-28 14:27:00	2021-12-28 20:58:00
9933	order_343	suborder_11373	subproduct_1232	equip_21	181	kg	mode_0	210	1	2021-12-22 11:47:00	2021-12-22 18:18:00
9934	order_7	suborder_11493	subproduct_1232	equip_21	181	kg	mode_0	210	0	0	0
9935	order_24	suborder_11541	subproduct_1232	equip_21	181	kg	mode_0	210	0	0	0
9936	order_204	suborder_11543	subproduct_1232	equip_21	181	kg	mode_0	210	0	0	0
9937	order_454	suborder_11547	subproduct_1232	equip_21	181	kg	mode_0	210	0	0	0
9938	order_48	suborder_1100	subproduct_1656	equip_21	182	kg	mode_0	210	0	0	0
9939	order_48	suborder_1402	subproduct_1656	equip_21	182	kg	mode_0	210	0	0	0
9940	order_48	suborder_5944	subproduct_1656	equip_21	182	kg	mode_0	210	0	0	0
9941	order_502	suborder_1284	subproduct_5	equip_21	120	kg	mode_0	210	0	0	0
9942	order_205	suborder_1324	subproduct_1519	equip_21	188	kg	mode_0	210	0	0	0
9943	order_205	suborder_1436	subproduct_1519	equip_21	188	kg	mode_0	210	0	0	0
9944	order_205	suborder_2251	subproduct_1519	equip_21	188	kg	mode_0	210	0	0	0
9945	order_205	suborder_3982	subproduct_1519	equip_21	188	kg	mode_0	210	0	0	0
9946	order_205	suborder_4759	subproduct_1519	equip_21	188	kg	mode_0	210	0	0	0
9947	order_205	suborder_6812	subproduct_1519	equip_21	188	kg	mode_0	210	0	0	0
9948	order_205	suborder_7483	subproduct_1519	equip_21	188	kg	mode_0	210	0	0	0
9949	order_205	suborder_10567	subproduct_1519	equip_21	188	kg	mode_0	210	0	0	0
9950	order_275	suborder_1542	subproduct_3051	equip_21	186	kg	mode_0	210	1	2021-12-25 04:35:00	2021-12-25 11:11:00
9951	order_275	suborder_1868	subproduct_3051	equip_21	186	kg	mode_0	210	1	2021-12-25 11:11:00	2021-12-25 17:47:00
9952	order_275	suborder_10152	subproduct_3051	equip_21	186	kg	mode_0	210	0	0	0
9953	order_523	suborder_1547	subproduct_1418	equip_21	225	kg	mode_0	210	0	0	0
9954	order_523	suborder_2124	subproduct_1418	equip_21	225	kg	mode_0	210	0	0	0
9955	order_523	suborder_3975	subproduct_1418	equip_21	225	kg	mode_0	210	0	0	0
9956	order_523	suborder_8524	subproduct_1418	equip_21	225	kg	mode_0	210	0	0	0
9957	order_523	suborder_10221	subproduct_1418	equip_21	225	kg	mode_0	210	0	0	0
9958	order_470	suborder_1696	subproduct_1394	equip_21	152	kg	mode_0	210	0	0	0
9959	order_470	suborder_4934	subproduct_1394	equip_21	152	kg	mode_0	210	0	0	0
9960	order_470	suborder_9087	subproduct_1394	equip_21	152	kg	mode_0	210	0	0	0
9961	order_404	suborder_1744	subproduct_2027	equip_21	150	kg	mode_0	210	0	0	0
9962	order_404	suborder_2744	subproduct_2027	equip_21	150	kg	mode_0	210	0	0	0
9963	order_404	suborder_4431	subproduct_2027	equip_21	150	kg	mode_0	210	0	0	0
9964	order_310	suborder_2149	subproduct_868	equip_21	142	kg	mode_0	210	0	0	0
9965	order_133	suborder_2467	subproduct_2776	equip_21	116	kg	mode_0	210	0	0	0
9966	order_378	suborder_2544	subproduct_1091	equip_21	233	kg	mode_0	210	0	0	0
9967	order_378	suborder_3619	subproduct_1091	equip_21	233	kg	mode_0	210	0	0	0
9968	order_378	suborder_4338	subproduct_1091	equip_21	233	kg	mode_0	210	0	0	0
9969	order_378	suborder_5711	subproduct_1091	equip_21	233	kg	mode_0	210	0	0	0
9970	order_378	suborder_6461	subproduct_1091	equip_21	233	kg	mode_0	210	0	0	0
9971	order_281	suborder_2725	subproduct_90	equip_21	195	kg	mode_0	210	0	0	0
9972	order_281	suborder_7329	subproduct_90	equip_21	195	kg	mode_0	210	0	0	0
9973	order_281	suborder_8188	subproduct_90	equip_21	195	kg	mode_0	210	0	0	0
9974	order_194	suborder_2745	subproduct_2652	equip_21	221	kg	mode_0	210	0	0	0
9975	order_194	suborder_6566	subproduct_2652	equip_21	221	kg	mode_0	210	0	0	0
9976	order_194	suborder_11407	subproduct_2652	equip_21	221	kg	mode_0	210	0	0	0
9977	order_244	suborder_2755	subproduct_820	equip_21	123	kg	mode_0	210	0	0	0
9978	order_197	suborder_9707	subproduct_820	equip_21	123	kg	mode_0	210	0	0	0
9979	order_245	suborder_3522	subproduct_3219	equip_21	168	kg	mode_0	210	1	2021-12-24 11:11:00	2021-12-24 17:29:00
9980	order_245	suborder_8918	subproduct_3219	equip_21	168	kg	mode_0	210	1	2021-12-24 17:29:00	2021-12-24 23:47:00
9981	order_245	suborder_9447	subproduct_3219	equip_21	168	kg	mode_0	210	1	2021-12-21 07:38:00	2021-12-21 13:56:00
9982	order_90	suborder_3707	subproduct_1460	equip_21	233	kg	mode_0	210	0	0	0
9983	order_90	suborder_3977	subproduct_1460	equip_21	233	kg	mode_0	210	1	2021-12-14 07:54:00	2021-12-14 15:17:00
9984	order_90	suborder_4507	subproduct_1460	equip_21	233	kg	mode_0	210	0	0	0
9985	order_90	suborder_5808	subproduct_1460	equip_21	233	kg	mode_0	210	0	0	0
9986	order_90	suborder_9257	subproduct_1460	equip_21	233	kg	mode_0	210	1	2021-12-14 15:17:00	2021-12-14 22:40:00
9987	order_14	suborder_4159	subproduct_2891	equip_21	160	kg	mode_0	210	0	0	0
9988	order_14	suborder_4739	subproduct_2891	equip_21	160	kg	mode_0	210	0	0	0
9989	order_14	suborder_7894	subproduct_2891	equip_21	160	kg	mode_0	210	0	0	0
9990	order_14	suborder_8549	subproduct_2891	equip_21	160	kg	mode_0	210	0	0	0
9991	order_14	suborder_8884	subproduct_2891	equip_21	160	kg	mode_0	210	0	0	0
9992	order_14	suborder_10854	subproduct_2891	equip_21	160	kg	mode_0	210	0	0	0
9993	order_206	suborder_4251	subproduct_1698	equip_21	216	kg	mode_0	210	0	0	0
9994	order_206	suborder_4647	subproduct_1698	equip_21	216	kg	mode_0	210	0	0	0
9995	order_206	suborder_4725	subproduct_1698	equip_21	216	kg	mode_0	210	0	0	0
9996	order_206	suborder_5577	subproduct_1698	equip_21	216	kg	mode_0	210	0	0	0
9997	order_206	suborder_5699	subproduct_1698	equip_21	216	kg	mode_0	210	0	0	0
9998	order_471	suborder_4575	subproduct_1159	equip_21	181	kg	mode_0	210	0	0	0
9999	order_211	suborder_4620	subproduct_1948	equip_21	195	kg	mode_0	210	0	0	0
10000	order_211	suborder_5215	subproduct_1948	equip_21	195	kg	mode_0	210	0	0	0
10001	order_211	suborder_10310	subproduct_1948	equip_21	195	kg	mode_0	210	0	0	0
10002	order_471	suborder_4735	subproduct_2390	equip_21	215	kg	mode_0	210	1	2021-12-31 09:53:00	2021-12-31 16:58:00
10003	order_114	suborder_4783	subproduct_1781	equip_21	181	kg	mode_0	210	0	0	0
10004	order_279	suborder_5241	subproduct_1304	equip_21	162	kg	mode_0	210	0	0	0
10005	order_96	suborder_5561	subproduct_471	equip_21	208	kg	mode_0	210	0	0	0
10006	order_447	suborder_5763	subproduct_1712	equip_21	123	kg	mode_0	210	0	0	0
10007	order_114	suborder_6320	subproduct_2816	equip_21	236	kg	mode_0	210	0	0	0
10008	order_140	suborder_6425	subproduct_3102	equip_21	115	kg	mode_0	210	0	0	0
10009	order_149	suborder_6794	subproduct_3288	equip_21	217	kg	mode_0	210	1	2021-12-18 02:15:00	2021-12-18 09:22:00
10010	order_58	suborder_7232	subproduct_1024	equip_21	218	kg	mode_0	210	0	0	0
10011	order_58	suborder_10809	subproduct_1024	equip_21	218	kg	mode_0	210	0	0	0
10012	order_355	suborder_7518	subproduct_1871	equip_21	117	kg	mode_0	210	0	0	0
10013	order_404	suborder_7542	subproduct_1587	equip_21	150	kg	mode_0	210	0	0	0
10014	order_404	suborder_9276	subproduct_1587	equip_21	150	kg	mode_0	210	0	0	0
10015	order_404	suborder_11174	subproduct_1587	equip_21	150	kg	mode_0	210	0	0	0
10016	order_189	suborder_7784	subproduct_197	equip_21	217	kg	mode_0	210	0	0	0
10017	order_124	suborder_7859	subproduct_3146	equip_21	286	kg	mode_0	210	0	0	0
10018	order_207	suborder_8099	subproduct_934	equip_21	116	kg	mode_0	210	0	0	0
10019	order_307	suborder_8266	subproduct_596	equip_21	216	kg	mode_0	210	0	0	0
10020	order_96	suborder_8900	subproduct_3063	equip_21	196	kg	mode_0	210	0	0	0
10021	order_528	suborder_9675	subproduct_2203	equip_21	172	kg	mode_0	210	0	0	0
10022	order_199	suborder_9768	subproduct_361	equip_21	152	kg	mode_0	210	0	0	0
10023	order_199	suborder_9858	subproduct_361	equip_21	152	kg	mode_0	210	0	0	0
10024	order_199	suborder_11455	subproduct_361	equip_21	152	kg	mode_0	210	0	0	0
10025	order_499	suborder_9966	subproduct_2085	equip_21	127	kg	mode_0	210	0	0	0
10026	order_94	suborder_10668	subproduct_1811	equip_21	116	kg	mode_0	210	0	0	0
10027	order_447	suborder_10788	subproduct_2134	equip_21	200	kg	mode_0	210	0	0	0
10028	order_528	suborder_11109	subproduct_2858	equip_21	143	kg	mode_0	210	0	0	0
10029	order_310	suborder_11338	subproduct_481	equip_21	258	kg	mode_0	210	0	0	0
10030	order_461	suborder_11437	subproduct_2320	equip_21	267	kg	mode_0	210	0	0	0
10031	order_177	suborder_11540	subproduct_1921	equip_21	181	kg	mode_0	210	1	2021-12-21 01:07:00	2021-12-21 07:38:00
10032	order_3	suborder_1090	subproduct_1562	equip_151	70	kg	mode_0	10	0	0	0
10033	order_3	suborder_1177	subproduct_1562	equip_151	70	kg	mode_0	10	0	0	0
10034	order_195	suborder_2066	subproduct_1562	equip_151	70	kg	mode_0	10	1	2021-12-19 16:39:00	2021-12-19 17:59:00
10035	order_380	suborder_4051	subproduct_1562	equip_151	70	kg	mode_0	10	1	2021-12-20 01:05:00	2021-12-20 02:25:00
10036	order_195	suborder_5146	subproduct_1562	equip_151	70	kg	mode_0	10	1	2021-12-19 17:59:00	2021-12-19 19:19:00
10037	order_3	suborder_8592	subproduct_1562	equip_151	70	kg	mode_0	10	0	0	0
10038	order_74	suborder_1140	subproduct_1350	equip_151	59	kg	mode_0	10	0	0	0
10039	order_138	suborder_1230	subproduct_1350	equip_151	59	kg	mode_0	10	0	0	0
10040	order_138	suborder_1246	subproduct_1350	equip_151	59	kg	mode_0	10	0	0	0
10041	order_5	suborder_1593	subproduct_1350	equip_151	59	kg	mode_0	10	0	0	0
10042	order_115	suborder_1943	subproduct_1350	equip_151	59	kg	mode_0	10	1	2022-01-11 00:22:00	2022-01-11 01:31:00
10043	order_138	suborder_2188	subproduct_1350	equip_151	59	kg	mode_0	10	0	0	0
10044	order_184	suborder_2427	subproduct_1350	equip_151	59	kg	mode_0	10	0	0	0
10045	order_184	suborder_2452	subproduct_1350	equip_151	59	kg	mode_0	10	0	0	0
10046	order_391	suborder_2459	subproduct_1350	equip_151	59	kg	mode_0	10	0	0	0
10047	order_363	suborder_3703	subproduct_1350	equip_151	59	kg	mode_0	10	1	2022-01-11 16:31:00	2022-01-11 17:40:00
10048	order_363	suborder_4211	subproduct_1350	equip_151	59	kg	mode_0	10	1	2022-01-11 17:40:00	2022-01-11 18:49:00
10049	order_363	suborder_4424	subproduct_1350	equip_151	59	kg	mode_0	10	1	2022-01-11 18:49:00	2022-01-11 19:58:00
10050	order_74	suborder_4552	subproduct_1350	equip_151	59	kg	mode_0	10	0	0	0
10051	order_285	suborder_4801	subproduct_1350	equip_151	59	kg	mode_0	10	0	0	0
10052	order_391	suborder_5014	subproduct_1350	equip_151	59	kg	mode_0	10	0	0	0
10053	order_138	suborder_5034	subproduct_1350	equip_151	59	kg	mode_0	10	0	0	0
10054	order_184	suborder_5046	subproduct_1350	equip_151	59	kg	mode_0	10	0	0	0
10055	order_82	suborder_5102	subproduct_1350	equip_151	59	kg	mode_0	10	0	0	0
10056	order_82	suborder_5267	subproduct_1350	equip_151	59	kg	mode_0	10	0	0	0
10057	order_218	suborder_6462	subproduct_1350	equip_151	59	kg	mode_0	10	0	0	0
10058	order_115	suborder_6505	subproduct_1350	equip_151	59	kg	mode_0	10	1	2022-01-11 01:31:00	2022-01-11 02:40:00
10059	order_363	suborder_7583	subproduct_1350	equip_151	59	kg	mode_0	10	1	2022-01-11 19:58:00	2022-01-11 21:07:00
10060	order_138	suborder_8008	subproduct_1350	equip_151	59	kg	mode_0	10	0	0	0
10061	order_115	suborder_8187	subproduct_1350	equip_151	59	kg	mode_0	10	1	2022-01-11 02:40:00	2022-01-11 03:49:00
10062	order_82	suborder_8303	subproduct_1350	equip_151	59	kg	mode_0	10	0	0	0
10063	order_5	suborder_8540	subproduct_1350	equip_151	59	kg	mode_0	10	0	0	0
10064	order_115	suborder_8570	subproduct_1350	equip_151	59	kg	mode_0	10	1	2022-01-11 03:49:00	2022-01-11 04:58:00
10065	order_184	suborder_8820	subproduct_1350	equip_151	59	kg	mode_0	10	0	0	0
10066	order_82	suborder_9086	subproduct_1350	equip_151	59	kg	mode_0	10	0	0	0
10067	order_5	suborder_9133	subproduct_1350	equip_151	59	kg	mode_0	10	0	0	0
10068	order_218	suborder_9441	subproduct_1350	equip_151	59	kg	mode_0	10	0	0	0
10069	order_74	suborder_9459	subproduct_1350	equip_151	59	kg	mode_0	10	0	0	0
10070	order_115	suborder_9862	subproduct_1350	equip_151	59	kg	mode_0	10	1	2022-01-11 04:58:00	2022-01-11 06:07:00
10071	order_184	suborder_9983	subproduct_1350	equip_151	59	kg	mode_0	10	0	0	0
10072	order_363	suborder_10254	subproduct_1350	equip_151	59	kg	mode_0	10	1	2022-01-11 21:07:00	2022-01-11 22:16:00
10073	order_74	suborder_10365	subproduct_1350	equip_151	59	kg	mode_0	10	0	0	0
10074	order_82	suborder_10586	subproduct_1350	equip_151	59	kg	mode_0	10	0	0	0
10075	order_218	suborder_10783	subproduct_1350	equip_151	59	kg	mode_0	10	0	0	0
10076	order_285	suborder_10952	subproduct_1350	equip_151	59	kg	mode_0	10	0	0	0
10077	order_74	suborder_11217	subproduct_1350	equip_151	59	kg	mode_0	10	0	0	0
10078	order_187	suborder_1190	subproduct_1343	equip_151	59	kg	mode_0	10	1	2022-01-05 09:19:00	2022-01-05 10:28:00
10079	order_263	suborder_1294	subproduct_1343	equip_151	59	kg	mode_0	10	0	0	0
10080	order_87	suborder_2952	subproduct_1343	equip_151	59	kg	mode_0	10	0	0	0
10081	order_187	suborder_4605	subproduct_1343	equip_151	59	kg	mode_0	10	1	2022-01-04 02:51:00	2022-01-04 04:00:00
10082	order_187	suborder_7457	subproduct_1343	equip_151	59	kg	mode_0	10	1	2022-01-05 10:28:00	2022-01-05 11:37:00
10083	order_87	suborder_8920	subproduct_1343	equip_151	59	kg	mode_0	10	0	0	0
10084	order_87	suborder_11087	subproduct_1343	equip_151	59	kg	mode_0	10	0	0	0
10085	order_151	suborder_1563	subproduct_1314	equip_151	59	kg	mode_0	10	0	0	0
10086	order_151	suborder_1571	subproduct_1314	equip_151	59	kg	mode_0	10	0	0	0
10087	order_151	suborder_10377	subproduct_1314	equip_151	59	kg	mode_0	10	0	0	0
10088	order_263	suborder_1861	subproduct_3268	equip_151	59	kg	mode_0	10	0	0	0
10089	order_203	suborder_4267	subproduct_3268	equip_151	59	kg	mode_0	10	0	0	0
